3	42	0	0
3	43	[-0.00082631331544537596523760734036994374646779834260565 +/- 3.18e-55]	[2.8534917636009080756e-25 +/- 3.03e-45]
3	44	0	0
3	45	[-0.0010350779302251145333241097679708815157084023152078 +/- 3.21e-53]	[1.9418010900950438547e-25 +/- 4.33e-45]
3	46	0	0
3	47	[0.0016007250113250328244424615891185501550309960215450 +/- 8.36e-54]	[2.3264231589810546651e-25 +/- 3.88e-45]
3	48	0	0
3	49	[-0.0012173408304443456985699714310015737997433021948991 +/- 2.60e-53]	[3.5636798442262804767e-25 +/- 2.42e-45]
3	50	0	0
3	51	[0.00054416864924113935220451727475406779307971217096963 +/- 2.22e-54]	[5.5460178384573088736e-26 +/- 2.73e-46]
3	52	0	0
3	53	[-3.7669130082831634211539602491297953483676766503311e-5 +/- 2.93e-55]	[3.3210590707377089365e-25 +/- 2.31e-45]
3	54	0	0
3	55	[-0.00018135791914182075059151825576360885161723723661582 +/- 1.67e-54]	[4.9555310763300053724e-25 +/- 1.96e-45]
3	56	0	0
3	57	[0.00019888201974948027985044837026077678218269445282343 +/- 3.25e-54]	[4.3975769918600548409e-25 +/- 9.72e-46]
3	58	0	0
3	59	[-0.00013819345557524364907900146133535204979670165201745 +/- 4.18e-54]	[2.9244006060710386600e-25 +/- 2.56e-45]
3	60	0	0
3	61	[7.5158690381173010659778281541023301368514213541520e-5 +/- 6.4e-57]	[1.5792321439637115251e-25 +/- 4.83e-45]
3	62	0	0
3	63	[-3.4236206928116857471477634425950025949140194745718e-5 +/- 7.48e-56]	[7.2167153903010337515e-26 +/- 7.66e-47]
3	64	0	0
3	65	[1.3499609008208363525218062120066662924837678647714e-5 +/- 1.75e-57]	[2.8626268980688137775e-26 +/- 7.30e-47]
3	66	0	0
3	67	[-4.6999597857065040551883686123821645549260412497330e-6 +/- 4.91e-56]	[1.0029927177487223292e-26 +/- 1.67e-46]
3	68	0	0
3	69	[1.4644822990249454579808646611821328160139380855612e-6 +/- 4.76e-56]	[3.1486586509401405186e-27 +/- 2.69e-47]
3	70	0	0
3	71	[-4.1252509975529216770532002479577184804191250255510e-7 +/- 2.19e-58]	[8.9379423076207985009e-28 +/- 3.0e-50]
